lead_id,data_hora,funil,canal_origem,vendedor_id,turno_contato,turno_preferido,idade,escolaridade,renda_faixa,tempo_preenchimento_seg,objetivo_texto,hora_dia,dia_semana,mes,taxa_conv_funil,taxa_conv_vendedor,taxa_conv_vendedor_funil,volume_funil_dia,convertido,processing_timestamp
289799,2025-08-02T12:15:45.000Z,organico,tiktok,v_7,noite,tarde,43,medio,5k_10k,96,crescimento pessoal,12,7,8,0.2067366276849208,0.176597272074659,0.22762148337595908,7794,0,2026-03-17T17:16:34.564Z
296423,2025-08-15T11:33:59.000Z,organico,google,v_91,manha,noite,23,superior,5k_10k,48,mudar de vida,11,6,8,0.2067366276849208,0.18396226415094338,0.22682926829268293,7788,0,2026-03-17T17:16:34.564Z
302028,2025-08-27T18:52:58.000Z,instagram_ads,indicacao,v_40,noite,tarde,29,tecnico,5k_10k,94,mais disciplina,18,4,8,0.1454510563637693,0.1710999281092739,0.14390243902439023,15644,0,2026-03-17T17:16:34.564Z
302512,2025-08-28T18:14:42.000Z,organico,indicacao,v_95,tarde,manha,36,superior,5k_10k,76,ganhar confiança,18,5,8,0.2067366276849208,0.17764746464298034,0.18120805369127516,7890,0,2026-03-17T17:16:34.564Z
304082,2025-08-31T17:48:51.000Z,instagram_ads,instagram,v_32,tarde,noite,42,superior,5k_10k,18,evoluir profissionalmente,17,1,8,0.1454510563637693,0.17406876790830947,0.13853317811408614,15573,0,2026-03-17T17:16:34.564Z
304920,2025-09-01T12:43:04.000Z,organico,youtube,v_27,noite,noite,31,pos,5k_10k,132,mais disciplina,12,2,9,0.2067366276849208,0.17920277296360484,0.21445221445221446,7968,0,2026-03-17T17:16:34.564Z
307102,2025-09-06T18:53:11.000Z,youtube_ads,blog,v_70,tarde,tarde,28,tecnico,2k_5k,93,organizar rotina,18,7,9,0.1727831670993305,0.16926898509581265,0.1761467889908257,10389,0,2026-03-17T17:16:34.564Z
310599,2025-09-13T16:35:12.000Z,instagram_ads,tiktok,v_124,manha,manha,44,superior,ate_2k,60,ganhar confiança,16,7,9,0.1454510563637693,0.17088833392793434,0.1317365269461078,15656,0,2026-03-17T17:16:34.564Z
313010,2025-09-18T13:17:22.000Z,google_ads,tiktok,v_62,manha,manha,30,superior,5k_10k,15,mudar de vida,13,5,9,0.165126861555433,0.1726568005637773,0.13120567375886524,10373,0,2026-03-17T17:16:34.564Z
316375,2025-09-24T16:02:46.000Z,indicacao,blog,v_33,noite,noite,33,superior,2k_5k,52,ganhar confiança,16,4,9,0.2438997722095672,0.17810693641618497,0.25,7773,0,2026-03-17T17:16:34.564Z
319151,2025-09-30T20:59:18.000Z,google_ads,blog,v_9,manha,manha,23,superior,10k+,93,melhorar carreira,20,3,9,0.165126861555433,0.1676300578034682,0.17162872154115585,10473,0,2026-03-17T17:16:34.564Z
321025,2025-10-04T09:36:46.000Z,instagram_ads,blog,v_39,noite,tarde,29,medio,2k_5k,120,ganhar confiança,9,7,10,0.1454510563637693,0.184977184977185,0.14030612244897958,15656,0,2026-03-17T17:16:34.564Z
322364,2025-10-06T15:56:42.000Z,google_ads,youtube,v_31,manha,tarde,18,pos,2k_5k,66,evoluir profissionalmente,15,2,10,0.165126861555433,0.16819571865443425,0.16243654822335024,10415,0,2026-03-17T17:16:34.564Z
324508,2025-10-11T21:24:49.000Z,youtube_ads,indicacao,v_44,tarde,noite,25,superior,ate_2k,15,organizar rotina,21,7,10,0.1727831670993305,0.17033993276055287,0.18661257606490872,10389,0,2026-03-17T17:16:34.564Z
325953,2025-10-13T09:52:25.000Z,instagram_ads,instagram,v_62,noite,manha,33,superior,ate_2k,55,mais disciplina,9,2,10,0.1454510563637693,0.1726568005637773,0.14840182648401826,15682,0,2026-03-17T17:16:34.564Z
330388,2025-10-22T17:50:18.000Z,youtube_ads,google,v_52,tarde,tarde,43,superior,2k_5k,56,mudar de vida,17,4,10,0.1727831670993305,0.18263045032165834,0.20336134453781513,10378,0,2026-03-17T17:16:34.564Z
334767,2025-10-31T12:23:52.000Z,organico,blog,v_130,noite,tarde,54,pos,5k_10k,120,organizar rotina,12,6,10,0.2067366276849208,0.18696581196581197,0.21464646464646464,7788,0,2026-03-17T17:16:34.564Z
336775,2025-11-04T22:02:56.000Z,organico,youtube,v_128,noite,manha,34,superior,ate_2k,51,crescimento pessoal,22,3,11,0.2067366276849208,0.17053986414015015,0.20229885057471264,7816,0,2026-03-17T17:16:34.564Z
337931,2025-11-06T17:10:58.000Z,indicacao,tiktok,v_3,tarde,noite,44,superior,10k+,136,organizar rotina,17,5,11,0.2438997722095672,0.16727672035139093,0.23953488372093024,7749,0,2026-03-17T17:16:34.564Z
339358,2025-11-09T21:12:29.000Z,youtube_ads,google,v_81,tarde,noite,30,medio,5k_10k,88,organizar rotina,21,1,11,0.1727831670993305,0.1855783308931186,0.1946564885496183,10486,0,2026-03-17T17:16:34.564Z
343154,2025-11-17T13:33:45.000Z,youtube_ads,instagram,v_7,manha,tarde,25,superior,ate_2k,73,evoluir profissionalmente,13,2,11,0.1727831670993305,0.176597272074659,0.17028985507246377,10418,0,2026-03-17T17:16:34.564Z
344847,2025-11-20T22:42:34.000Z,organico,instagram,v_89,manha,tarde,48,medio,ate_2k,113,crescimento pessoal,22,5,11,0.2067366276849208,0.16741767764298093,0.20043103448275862,7890,0,2026-03-17T17:16:34.564Z
355592,2025-12-12T20:06:00.000Z,instagram_ads,indicacao,v_119,manha,tarde,22,tecnico,ate_2k,95,crescimento pessoal,20,6,12,0.1454510563637693,0.1848101265822785,0.13625866050808313,15663,0,2026-03-17T17:16:34.564Z
357091,2025-12-15T15:56:15.000Z,indicacao,google,v_80,noite,noite,36,pos,10k+,132,mudar de vida,15,2,12,0.2438997722095672,0.17870990482904475,0.2577565632458234,8017,0,2026-03-17T17:16:34.564Z
357900,2025-12-16T21:40:24.000Z,indicacao,youtube,v_117,tarde,manha,21,tecnico,5k_10k,119,mudar de vida,21,3,12,0.2438997722095672,0.18823529411764706,0.25635103926096997,7890,0,2026-03-17T17:16:34.564Z
358567,2025-12-18T11:31:44.000Z,indicacao,blog,v_35,noite,tarde,28,medio,5k_10k,104,mudar de vida,11,5,12,0.2438997722095672,0.17621621621621622,0.2770780856423174,7749,0,2026-03-17T17:16:34.564Z
358975,2025-12-18T21:27:27.000Z,google_ads,indicacao,v_108,noite,noite,36,medio,ate_2k,70,melhorar carreira,21,5,12,0.165126861555433,0.18315274379587557,0.16910569105691056,10373,0,2026-03-17T17:16:34.564Z
364035,2025-12-29T09:49:53.000Z,organico,blog,v_18,noite,noite,33,medio,ate_2k,86,ganhar confiança,9,2,12,0.2067366276849208,0.1808957312806158,0.23317307692307693,7968,0,2026-03-17T17:16:34.564Z
11982,2024-01-24T22:36:15.000Z,google_ads,google,v_37,noite,tarde,34,tecnico,ate_2k,75,mais disciplina,22,4,1,0.165126861555433,0.18403547671840353,0.19851576994434136,10341,0,2026-03-17T17:16:34.564Z
12497,2024-01-25T17:37:08.000Z,indicacao,blog,v_65,manha,noite,30,tecnico,5k_10k,73,ganhar confiança,17,5,1,0.2438997722095672,0.1777301927194861,0.2625,7749,0,2026-03-17T17:16:34.564Z
14265,2024-01-29T17:42:17.000Z,google_ads,tiktok,v_46,noite,manha,28,medio,ate_2k,85,mais disciplina,17,2,1,0.165126861555433,0.17238938053097344,0.17657342657342656,10415,0,2026-03-17T17:16:34.564Z
15384,2024-01-31T10:11:25.000Z,instagram_ads,google,v_115,manha,noite,27,superior,5k_10k,97,crescimento pessoal,10,4,1,0.1454510563637693,0.1799929552659387,0.136986301369863,15644,0,2026-03-17T17:16:34.564Z
21216,2024-02-12T15:06:20.000Z,instagram_ads,google,v_2,tarde,noite,39,superior,10k+,127,melhorar carreira,15,2,2,0.1454510563637693,0.1882640586797066,0.1672394043528064,15682,0,2026-03-17T17:16:34.564Z
23118,2024-02-16T21:36:13.000Z,instagram_ads,indicacao,v_115,noite,manha,18,superior,2k_5k,112,mudar de vida,21,6,2,0.1454510563637693,0.1799929552659387,0.136986301369863,15663,0,2026-03-17T17:16:34.564Z
23826,2024-02-17T11:21:11.000Z,organico,tiktok,v_21,manha,tarde,53,medio,10k+,93,crescimento pessoal,11,7,2,0.2067366276849208,0.18698605648909547,0.21779859484777517,7794,0,2026-03-17T17:16:34.564Z
31733,2024-03-04T15:26:38.000Z,organico,blog,v_78,manha,noite,26,medio,2k_5k,66,ganhar confiança,15,2,3,0.2067366276849208,0.17721518987341772,0.21782178217821782,7968,0,2026-03-17T17:16:34.564Z
35269,2024-03-11T16:39:56.000Z,organico,blog,v_52,noite,manha,18,medio,2k_5k,60,mudar de vida,16,2,3,0.2067366276849208,0.18263045032165834,0.18571428571428572,7968,0,2026-03-17T17:16:34.564Z
35464,2024-03-11T17:29:41.000Z,indicacao,blog,v_57,tarde,tarde,30,superior,2k_5k,151,melhorar carreira,17,2,3,0.2438997722095672,0.17720588235294119,0.2275,8017,0,2026-03-17T17:16:34.564Z
38700,2024-03-18T08:33:08.000Z,youtube_ads,indicacao,v_47,manha,manha,27,superior,ate_2k,19,melhorar carreira,8,2,3,0.1727831670993305,0.196459562651857,0.21368948247078465,10418,0,2026-03-17T17:16:34.564Z
43573,2024-03-28T10:34:43.000Z,instagram_ads,instagram,v_92,noite,noite,38,medio,2k_5k,74,evoluir profissionalmente,10,5,3,0.1454510563637693,0.1719409282700422,0.14600231749710313,15486,0,2026-03-17T17:16:34.564Z
43957,2024-03-28T15:09:01.000Z,instagram_ads,tiktok,v_113,noite,manha,33,pos,5k_10k,100,crescimento pessoal,15,5,3,0.1454510563637693,0.17436823104693142,0.15739644970414202,15486,1,2026-03-17T17:16:34.564Z
47872,2024-04-05T14:25:11.000Z,instagram_ads,blog,v_118,noite,tarde,33,superior,ate_2k,84,crescimento pessoal,14,6,4,0.1454510563637693,0.18677745664739884,0.14750290360046459,15663,1,2026-03-17T17:16:34.564Z
48284,2024-04-06T14:48:47.000Z,google_ads,indicacao,v_38,manha,noite,18,medio,5k_10k,105,mudar de vida,14,7,4,0.165126861555433,0.1700921332388377,0.18609022556390978,10349,0,2026-03-17T17:16:34.564Z
50447,2024-04-10T14:57:48.000Z,organico,indicacao,v_84,manha,noite,26,medio,10k+,149,melhorar carreira,14,4,4,0.2067366276849208,0.1751412429378531,0.22303921568627452,7864,0,2026-03-17T17:16:34.564Z
51430,2024-04-12T21:50:51.000Z,organico,indicacao,v_93,manha,manha,35,superior,ate_2k,89,ganhar confiança,21,6,4,0.2067366276849208,0.19523637675929267,0.2073170731707317,7788,0,2026-03-17T17:16:34.564Z
51602,2024-04-13T10:16:08.000Z,instagram_ads,tiktok,v_52,noite,noite,24,superior,ate_2k,75,evoluir profissionalmente,10,7,4,0.1454510563637693,0.18263045032165834,0.15667074663402691,15656,0,2026-03-17T17:16:34.564Z
61803,2024-05-03T09:27:55.000Z,instagram_ads,indicacao,v_68,manha,manha,38,superior,10k+,66,organizar rotina,9,6,5,0.1454510563637693,0.18007662835249041,0.1309255079006772,15663,0,2026-03-17T17:16:34.564Z
62000,2024-05-03T11:53:57.000Z,google_ads,blog,v_58,tarde,tarde,26,superior,5k_10k,48,mudar de vida,11,6,5,0.165126861555433,0.16472663139329807,0.15689655172413794,10256,0,2026-03-17T17:16:34.564Z
68414,2024-05-16T19:07:00.000Z,instagram_ads,blog,v_107,tarde,noite,33,superior,2k_5k,148,mudar de vida,19,5,5,0.1454510563637693,0.16842847075405215,0.14793577981651376,15486,1,2026-03-17T17:16:34.564Z
70534,2024-05-21T16:50:43.000Z,youtube_ads,tiktok,v_76,manha,noite,44,superior,2k_5k,137,organizar rotina,16,3,5,0.1727831670993305,0.1757728253055356,0.13898916967509026,10593,0,2026-03-17T17:16:34.564Z
73049,2024-05-26T21:04:56.000Z,instagram_ads,indicacao,v_67,manha,tarde,40,superior,ate_2k,91,evoluir profissionalmente,21,1,5,0.1454510563637693,0.16066282420749278,0.13878562577447337,15573,0,2026-03-17T17:16:34.564Z
81072,2024-06-11T17:30:25.000Z,indicacao,instagram,v_8,noite,tarde,37,superior,2k_5k,120,ganhar confiança,17,3,6,0.2438997722095672,0.1880766501064585,0.2399103139013453,7890,0,2026-03-17T17:16:34.564Z
81180,2024-06-11T18:20:36.000Z,organico,tiktok,v_61,noite,manha,25,medio,2k_5k,71,crescimento pessoal,18,3,6,0.2067366276849208,0.16513437057991515,0.20772946859903382,7816,0,2026-03-17T17:16:34.564Z
85518,2024-06-20T15:19:38.000Z,google_ads,google,v_102,noite,noite,42,medio,2k_5k,39,crescimento pessoal,15,5,6,0.165126861555433,0.17406380027739252,0.14745762711864407,10373,0,2026-03-17T17:16:34.564Z
88685,2024-06-26T20:18:09.000Z,instagram_ads,google,v_114,noite,noite,35,medio,2k_5k,37,melhorar carreira,20,4,6,0.1454510563637693,0.1849563953488372,0.15117719950433706,15644,0,2026-03-17T17:16:34.564Z
99919,2024-07-18T16:48:14.000Z,instagram_ads,youtube,v_92,noite,tarde,21,medio,2k_5k,71,organizar rotina,16,5,7,0.1454510563637693,0.1719409282700422,0.14600231749710313,15486,0,2026-03-17T17:16:34.564Z
103792,2024-07-26T21:17:29.000Z,youtube_ads,youtube,v_32,noite,noite,41,medio,ate_2k,102,organizar rotina,21,6,7,0.1727831670993305,0.17406876790830947,0.15384615384615385,10424,0,2026-03-17T17:16:34.564Z
113724,2024-08-15T12:45:40.000Z,youtube_ads,blog,v_30,manha,noite,25,medio,ate_2k,33,ganhar confiança,12,5,8,0.1727831670993305,0.17448471926083867,0.16666666666666666,10502,0,2026-03-17T17:16:34.564Z
116333,2024-08-20T22:51:53.000Z,youtube_ads,tiktok,v_129,tarde,manha,42,superior,2k_5k,91,organizar rotina,22,3,8,0.1727831670993305,0.1781011781011781,0.17770034843205576,10593,0,2026-03-17T17:16:34.564Z
116880,2024-08-21T11:50:11.000Z,indicacao,youtube,v_78,tarde,tarde,40,tecnico,5k_10k,90,ganhar confiança,11,4,8,0.2438997722095672,0.17721518987341772,0.2351421188630491,7773,0,2026-03-17T17:16:34.564Z
120323,2024-08-28T16:37:18.000Z,indicacao,instagram,v_105,noite,tarde,57,tecnico,ate_2k,70,mais disciplina,16,4,8,0.2438997722095672,0.18466898954703834,0.2688888888888889,7773,0,2026-03-17T17:16:34.564Z
125546,2024-09-08T18:03:30.000Z,google_ads,blog,v_72,tarde,noite,20,superior,5k_10k,43,evoluir profissionalmente,18,1,9,0.165126861555433,0.1653764954257565,0.1446886446886447,10313,0,2026-03-17T17:16:34.564Z
127776,2024-09-12T09:33:54.000Z,youtube_ads,google,v_41,manha,noite,22,superior,ate_2k,55,mais disciplina,9,5,9,0.1727831670993305,0.17316473480857042,0.16958041958041958,10502,0,2026-03-17T17:16:34.564Z
130711,2024-09-18T09:51:54.000Z,instagram_ads,blog,v_86,noite,tarde,37,superior,ate_2k,101,melhorar carreira,9,4,9,0.1454510563637693,0.17668356263577117,0.15374841168996187,15644,0,2026-03-17T17:16:34.564Z
134635,2024-09-26T18:40:42.000Z,youtube_ads,instagram,v_48,noite,noite,34,medio,2k_5k,152,evoluir profissionalmente,18,5,9,0.1727831670993305,0.17436079545454544,0.16555183946488294,10502,0,2026-03-17T17:16:34.564Z
136702,2024-09-30T08:44:04.000Z,instagram_ads,blog,v_34,manha,noite,27,pos,ate_2k,56,evoluir profissionalmente,8,2,9,0.1454510563637693,0.1770687237026648,0.13849765258215962,15682,0,2026-03-17T17:16:34.564Z
140144,2024-10-07T18:03:52.000Z,organico,instagram,v_44,tarde,noite,30,superior,ate_2k,104,melhorar carreira,18,2,10,0.2067366276849208,0.17033993276055287,0.18491484184914841,7968,0,2026-03-17T17:16:34.564Z
143366,2024-10-13T10:11:54.000Z,instagram_ads,youtube,v_113,noite,manha,33,superior,ate_2k,102,organizar rotina,10,1,10,0.1454510563637693,0.17436823104693142,0.15739644970414202,15573,1,2026-03-17T17:16:34.564Z
147295,2024-10-21T14:46:48.000Z,instagram_ads,indicacao,v_13,tarde,manha,32,superior,ate_2k,54,crescimento pessoal,14,2,10,0.1454510563637693,0.1813323833273958,0.12359550561797752,15682,0,2026-03-17T17:16:34.564Z
147543,2024-10-22T22:37:34.000Z,youtube_ads,indicacao,v_26,manha,manha,30,medio,5k_10k,106,ganhar confiança,22,3,10,0.1727831670993305,0.18507462686567164,0.17750439367311072,10593,0,2026-03-17T17:16:34.564Z
147767,2024-10-22T19:06:17.000Z,youtube_ads,youtube,v_100,noite,noite,36,superior,ate_2k,131,ganhar confiança,19,3,10,0.1727831670993305,0.17628318584070796,0.1660839160839161,10593,0,2026-03-17T17:16:34.564Z
152058,2024-10-31T17:36:52.000Z,youtube_ads,google,v_39,manha,noite,42,superior,ate_2k,94,mudar de vida,17,5,10,0.1727831670993305,0.184977184977185,0.18270799347471453,10502,0,2026-03-17T17:16:34.564Z
152948,2024-11-01T18:09:57.000Z,organico,youtube,v_91,tarde,manha,35,medio,5k_10k,109,mais disciplina,18,6,11,0.2067366276849208,0.18396226415094338,0.22682926829268293,7788,0,2026-03-17T17:16:34.564Z
155541,2024-11-07T09:19:09.000Z,instagram_ads,instagram,v_90,manha,tarde,42,tecnico,2k_5k,39,melhorar carreira,9,5,11,0.1454510563637693,0.1857451403887689,0.14232209737827714,15486,0,2026-03-17T17:16:34.564Z
161892,2024-11-19T08:38:31.000Z,google_ads,tiktok,v_60,tarde,tarde,34,superior,ate_2k,60,mais disciplina,8,3,11,0.165126861555433,0.18077061577241627,0.14206642066420663,10473,1,2026-03-17T17:16:34.564Z
162044,2024-11-20T17:26:54.000Z,google_ads,youtube,v_61,tarde,manha,24,medio,5k_10k,99,evoluir profissionalmente,17,4,11,0.165126861555433,0.16513437057991515,0.16042780748663102,10341,1,2026-03-17T17:16:34.564Z
167290,2024-11-30T17:37:44.000Z,google_ads,tiktok,v_121,noite,manha,31,superior,2k_5k,68,mudar de vida,17,7,11,0.165126861555433,0.1814658210007047,0.15970961887477314,10349,0,2026-03-17T17:16:34.564Z
168468,2024-12-02T09:24:22.000Z,youtube_ads,google,v_124,manha,tarde,23,superior,2k_5k,97,mais disciplina,9,2,12,0.1727831670993305,0.17088833392793434,0.17836812144212524,10418,0,2026-03-17T17:16:34.564Z
177295,2024-12-20T20:33:10.000Z,instagram_ads,blog,v_120,tarde,tarde,40,superior,5k_10k,109,melhorar carreira,20,6,12,0.1454510563637693,0.17795108117688763,0.15126050420168066,15663,0,2026-03-17T17:16:34.564Z
178881,2024-12-23T19:22:12.000Z,indicacao,tiktok,v_46,manha,noite,18,superior,2k_5k,215,organizar rotina,19,2,12,0.2438997722095672,0.17238938053097344,0.20689655172413793,8017,0,2026-03-17T17:16:34.564Z
179281,2024-12-24T10:37:47.000Z,organico,instagram,v_116,manha,tarde,28,superior,2k_5k,15,ganhar confiança,10,3,12,0.2067366276849208,0.1742397137745975,0.22,7816,1,2026-03-17T17:16:34.564Z
179696,2024-12-25T20:06:58.000Z,instagram_ads,google,v_66,manha,noite,40,medio,ate_2k,44,crescimento pessoal,20,4,12,0.1454510563637693,0.17169879956347764,0.14285714285714285,15644,0,2026-03-17T17:16:34.564Z
185090,2025-01-05T15:44:04.000Z,youtube_ads,tiktok,v_74,tarde,noite,30,tecnico,10k+,79,melhorar carreira,15,1,1,0.1727831670993305,0.1830135039090263,0.18928571428571428,10486,0,2026-03-17T17:16:34.564Z
185835,2025-01-06T13:18:30.000Z,instagram_ads,indicacao,v_93,tarde,noite,26,pos,5k_10k,162,organizar rotina,13,2,1,0.1454510563637693,0.19523637675929267,0.1705607476635514,15682,1,2026-03-17T17:16:34.564Z
195982,2025-01-26T14:21:13.000Z,google_ads,youtube,v_83,manha,tarde,22,pos,ate_2k,99,mais disciplina,14,1,1,0.165126861555433,0.18479827089337175,0.2036036036036036,10313,1,2026-03-17T17:16:34.564Z
196148,2025-01-27T18:59:30.000Z,organico,indicacao,v_81,manha,manha,31,medio,5k_10k,78,organizar rotina,18,2,1,0.2067366276849208,0.1855783308931186,0.21818181818181817,7968,0,2026-03-17T17:16:34.564Z
196352,2025-01-27T20:19:37.000Z,google_ads,youtube,v_94,noite,tarde,42,superior,ate_2k,57,evoluir profissionalmente,20,2,1,0.165126861555433,0.18018967334035826,0.1672473867595819,10415,1,2026-03-17T17:16:34.564Z
199645,2025-02-03T14:48:17.000Z,instagram_ads,blog,v_37,tarde,manha,36,medio,10k+,73,ganhar confiança,14,2,2,0.1454510563637693,0.18403547671840353,0.14091470951792337,15682,1,2026-03-17T17:16:34.564Z
200955,2025-02-05T13:53:56.000Z,indicacao,indicacao,v_12,noite,noite,20,superior,2k_5k,58,ganhar confiança,13,4,2,0.2438997722095672,0.17273376159885795,0.22302158273381295,7773,0,2026-03-17T17:16:34.564Z
204851,2025-02-13T15:37:57.000Z,instagram_ads,youtube,v_46,manha,noite,46,superior,2k_5k,60,melhorar carreira,15,5,2,0.1454510563637693,0.17238938053097344,0.13613861386138615,15486,0,2026-03-17T17:16:34.564Z
205922,2025-02-15T22:59:32.000Z,youtube_ads,indicacao,v_86,noite,tarde,37,pos,ate_2k,15,melhorar carreira,22,7,2,0.1727831670993305,0.17668356263577117,0.14453781512605043,10389,0,2026-03-17T17:16:34.564Z
207777,2025-02-19T11:59:07.000Z,instagram_ads,blog,v_37,tarde,tarde,22,medio,ate_2k,143,ganhar confiança,11,4,2,0.1454510563637693,0.18403547671840353,0.14091470951792337,15644,1,2026-03-17T17:16:34.564Z
210820,2025-02-25T14:15:55.000Z,organico,blog,v_121,manha,noite,29,medio,2k_5k,58,organizar rotina,14,3,2,0.2067366276849208,0.1814658210007047,0.21153846153846154,7816,0,2026-03-17T17:16:34.564Z
211156,2025-02-26T16:18:35.000Z,youtube_ads,google,v_127,noite,manha,37,medio,5k_10k,79,melhorar carreira,16,4,2,0.1727831670993305,0.18114143920595532,0.16751269035532995,10378,1,2026-03-17T17:16:34.564Z
214219,2025-03-04T21:29:33.000Z,instagram_ads,instagram,v_108,tarde,noite,40,superior,2k_5k,64,crescimento pessoal,21,3,3,0.1454510563637693,0.18315274379587557,0.154126213592233,15728,1,2026-03-17T17:16:34.564Z
221850,2025-03-19T09:01:59.000Z,organico,youtube,v_15,manha,manha,34,superior,10k+,134,ganhar confiança,9,4,3,0.2067366276849208,0.18760877131917855,0.19138755980861244,7864,0,2026-03-17T17:16:34.564Z
224030,2025-03-24T20:07:52.000Z,google_ads,tiktok,v_5,tarde,noite,39,tecnico,5k_10k,120,mais disciplina,20,2,3,0.165126861555433,0.18800705467372134,0.18198529411764705,10415,0,2026-03-17T17:16:34.564Z
227932,2025-03-31T13:30:39.000Z,organico,youtube,v_56,tarde,noite,38,superior,5k_10k,102,ganhar confiança,13,2,3,0.2067366276849208,0.1777456647398844,0.2080536912751678,7968,1,2026-03-17T17:16:34.564Z
229170,2025-04-03T16:41:23.000Z,google_ads,tiktok,v_54,noite,manha,35,pos,10k+,62,evoluir profissionalmente,16,5,4,0.165126861555433,0.17945984363894812,0.1760299625468165,10373,0,2026-03-17T17:16:34.564Z
233492,2025-04-11T15:38:45.000Z,organico,blog,v_113,manha,tarde,32,superior,ate_2k,116,mais disciplina,15,6,4,0.2067366276849208,0.17436823104693142,0.19339622641509435,7788,0,2026-03-17T17:16:34.564Z
234085,2025-04-13T17:16:44.000Z,youtube_ads,blog,v_59,manha,noite,32,superior,5k_10k,68,mais disciplina,17,1,4,0.1727831670993305,0.17337130651477395,0.18760469011725292,10486,1,2026-03-17T17:16:34.564Z
238214,2025-04-21T18:59:44.000Z,indicacao,blog,v_29,tarde,tarde,35,superior,5k_10k,119,evoluir profissionalmente,18,2,4,0.2438997722095672,0.1807145334720777,0.2683982683982684,8017,0,2026-03-17T17:16:34.564Z
238587,2025-04-22T19:45:35.000Z,youtube_ads,tiktok,v_56,tarde,tarde,41,medio,2k_5k,26,crescimento pessoal,19,3,4,0.1727831670993305,0.1777456647398844,0.17543859649122806,10593,0,2026-03-17T17:16:34.564Z
246359,2025-05-07T08:23:22.000Z,indicacao,youtube,v_27,manha,noite,38,superior,ate_2k,95,ganhar confiança,8,4,5,0.2438997722095672,0.17920277296360484,0.24757281553398058,7773,0,2026-03-17T17:16:34.564Z
250370,2025-05-15T10:40:35.000Z,instagram_ads,tiktok,v_70,manha,tarde,30,tecnico,ate_2k,64,ganhar confiança,10,5,5,0.1454510563637693,0.16926898509581265,0.125,15486,1,2026-03-17T17:16:34.564Z
266113,2025-06-16T18:07:33.000Z,indicacao,youtube,v_57,noite,noite,49,medio,10k+,15,mudar de vida,18,2,6,0.2438997722095672,0.17720588235294119,0.2275,8017,0,2026-03-17T17:16:34.564Z
266210,2025-06-16T19:50:12.000Z,youtube_ads,youtube,v_61,manha,manha,35,medio,2k_5k,111,crescimento pessoal,19,2,6,0.1727831670993305,0.16513437057991515,0.1616871704745167,10418,0,2026-03-17T17:16:34.564Z
275514,2025-07-05T18:14:48.000Z,instagram_ads,google,v_41,manha,tarde,30,medio,ate_2k,116,mudar de vida,18,7,7,0.1454510563637693,0.17316473480857042,0.15357561547479484,15656,0,2026-03-17T17:16:34.564Z
276201,2025-07-06T19:27:57.000Z,youtube_ads,indicacao,v_44,manha,tarde,18,medio,ate_2k,40,evoluir profissionalmente,19,1,7,0.1727831670993305,0.17033993276055287,0.18661257606490872,10486,0,2026-03-17T17:16:34.564Z
276442,2025-07-06T22:36:01.000Z,google_ads,tiktok,v_27,manha,noite,23,tecnico,10k+,158,mudar de vida,22,1,7,0.165126861555433,0.17920277296360484,0.15862068965517243,10313,0,2026-03-17T17:16:34.564Z
282240,2025-07-18T11:45:42.000Z,organico,indicacao,v_85,manha,manha,18,medio,2k_5k,101,mudar de vida,11,6,7,0.2067366276849208,0.18119842124147828,0.22897196261682243,7788,0,2026-03-17T17:16:34.564Z
282889,2025-07-19T12:31:48.000Z,google_ads,google,v_103,tarde,manha,59,pos,5k_10k,139,evoluir profissionalmente,12,7,7,0.165126861555433,0.18252290345313602,0.18299445471349354,10349,0,2026-03-17T17:16:34.564Z
287959,2025-07-29T19:05:56.000Z,organico,tiktok,v_12,tarde,tarde,35,superior,2k_5k,67,crescimento pessoal,19,3,7,0.2067366276849208,0.17273376159885795,0.20823244552058112,7816,0,2026-03-17T17:16:34.564Z
296819,2025-08-16T15:31:53.000Z,instagram_ads,google,v_94,manha,manha,26,tecnico,ate_2k,149,melhorar carreira,15,7,8,0.1454510563637693,0.18018967334035826,0.13317479191438764,15656,0,2026-03-17T17:16:34.564Z
298681,2025-08-20T10:27:00.000Z,organico,youtube,v_17,noite,tarde,26,superior,5k_10k,72,melhorar carreira,10,4,8,0.2067366276849208,0.19474991131606953,0.1935483870967742,7864,0,2026-03-17T17:16:34.564Z
299766,2025-08-22T09:56:28.000Z,google_ads,instagram,v_117,tarde,noite,25,superior,2k_5k,58,ganhar confiança,9,6,8,0.165126861555433,0.18823529411764706,0.17582417582417584,10256,0,2026-03-17T17:16:34.564Z
300432,2025-08-23T10:09:28.000Z,youtube_ads,indicacao,v_15,manha,tarde,36,medio,2k_5k,15,organizar rotina,10,7,8,0.1727831670993305,0.18760877131917855,0.18592964824120603,10389,0,2026-03-17T17:16:34.564Z
306743,2025-09-05T15:28:13.000Z,instagram_ads,instagram,v_121,manha,tarde,43,tecnico,ate_2k,31,ganhar confiança,15,6,9,0.1454510563637693,0.1814658210007047,0.16588235294117648,15663,0,2026-03-17T17:16:34.564Z
315126,2025-09-22T22:07:11.000Z,instagram_ads,blog,v_74,tarde,noite,31,superior,2k_5k,123,mais disciplina,22,2,9,0.1454510563637693,0.1830135039090263,0.15835411471321695,15682,0,2026-03-17T17:16:34.564Z
